Date,Salesperson,Product,Category,Quantity,Unit_Price,Total_Sale,Commission,Cost_of_Goods,Gross_Profit,Customer_ID,Lead_Source,Deal_Size,Profit_Margin,Month,Quarter,Year,Weekday
2023-04-04,David Wilson,Gadget Y,Services,1,520.1939770320073,520.1939770320073,68.77855680670689,312.11638621920434,208.07759081280295,CUST_7868,Referral,Medium,40.00000000000001,4,2,2023,Tuesday
2023-04-05,David Wilson,Gadget X,Services,1,400.90434931597815,400.90434931597815,49.30151288047109,240.54260958958687,160.36173972639128,CUST_3540,Cold Call,Large,40.0,4,2,2023,Wednesday
2023-04-05,Alice Johnson,Gadget Y,Services,2,601.989198267913,1203.978396535826,175.37896762696275,722.3870379214956,481.5913586143305,CUST_8238,Social Media,Small,40.00000000000001,4,2,2023,Wednesday
2023-04-05,Carol Brown,Widget C,Software,1,291.32528966783843,291.32528966783843,40.04794725410832,174.79517380070305,116.53011586713538,CUST_9878,Social Media,Small,40.0,4,2,2023,Wednesday
2023-04-05,David Wilson,Gadget X,Electronics,1,459.6238004773027,459.6238004773027,60.613536874768386,275.7742802863816,183.8495201909211,CUST_6720,Trade Show,Medium,40.0,4,2,2023,Wednesday
2023-04-05,David Wilson,Widget A,Services,1,278.34824997976415,278.34824997976415,28.49995214695763,167.00894998785847,111.33929999190568,CUST_3301,Website,Small,40.00000000000001,4,2,2023,Wednesday
2023-04-05,Carol Brown,Widget C,Software,3,380.79774459147194,1142.3932337744159,110.78725666692,685.4359402646495,456.9572935097664,CUST_2364,Cold Call,Small,40.0,4,2,2023,Wednesday
2023-04-05,Bob Smith,Widget B,Electronics,1,205.7661543741814,205.7661543741814,17.086213899039308,123.45969262450885,82.30646174967256,CUST_1995,Referral,Small,40.0,4,2,2023,Wednesday
2023-04-05,David Wilson,Gadget Y,Services,1,655.5400168744717,655.5400168744717,87.62827485872543,393.324010124683,262.2160067497887,CUST_6043,Social Media,Large,40.0,4,2,2023,Wednesday
2023-04-05,Eva Garcia,Widget C,Services,3,341.18174607148825,1023.5452382144647,117.77109100185072,614.1271429286788,409.41809528578585,CUST_1207,Social Media,Large,40.0,4,2,2023,Wednesday
2023-04-05,Carol Brown,Widget B,Hardware,2,172.96395443621273,345.92790887242546,23.70240739363476,207.55674532345526,138.3711635489702,CUST_3461,Referral,Small,40.0,4,2,2023,Wednesday
2023-04-05,Carol Brown,Gadget Y,Electronics,3,572.9545352753833,1718.8636058261498,257.30547516759015,1031.3181634956898,687.54544233046,CUST_1165,Referral,Small,40.00000000000001,4,2,2023,Wednesday
2023-04-05,Eva Garcia,Gadget X,Software,3,462.2543189357981,1386.7629568073944,72.35150091904023,832.0577740844366,554.7051827229578,CUST_9058,Referral,Small,40.0,4,2,2023,Wednesday
2023-04-05,Eva Garcia,Gadget X,Hardware,1,469.35060210106127,469.35060210106127,35.84647366055733,281.61036126063675,187.74024084042452,CUST_5533,Cold Call,Large,40.0,4,2,2023,Wednesday
2023-04-05,Alice Johnson,Widget C,Hardware,1,333.8026299632975,333.8026299632975,38.6540337324825,200.2815779779785,133.521051985319,CUST_7314,Social Media,Large,40.0,4,2,2023,Wednesday
2023-04-05,Alice Johnson,Widget A,Electronics,1,223.57964547961524,223.57964547961524,23.76342794805636,134.14778728776915,89.43185819184609,CUST_2533,Referral,Small,40.0,4,2,2023,Wednesday
2023-04-06,Alice Johnson,Widget B,Software,2,181.41710790665164,362.8342158133033,30.244669469270224,217.70052948798195,145.13368632532132,CUST_9330,Website,Small,40.0,4,2,2023,Thursday
2023-04-06,Bob Smith,Widget A,Services,2,219.88949418684916,439.7789883736983,39.661903697874095,263.867393024219,175.91159534947934,CUST_1072,Social Media,Small,40.0,4,2,2023,Thursday
2023-04-06,Carol Brown,Widget C,Hardware,4,380.3929139905819,1521.5716559623277,123.58432567889244,912.9429935773966,608.6286623849311,CUST_3077,Website,Small,40.0,4,2,2023,Thursday
2023-04-06,Alice Johnson,Widget A,Services,2,279.2636196645837,558.5272393291674,70.36305828822725,335.1163435975004,223.41089573166698,CUST_7683,Website,Small,40.0,4,2,2023,Thursday
2023-04-06,Carol Brown,Widget A,Hardware,2,272.97356752521216,545.9471350504243,28.359084030046397,327.5682810302546,218.37885402016974,CUST_3496,Referral,Medium,40.0,4,2,2023,Thursday
2023-04-06,David Wilson,Gadget X,Software,5,453.0234453972299,2265.1172269861495,190.79449373897364,1359.0703361916896,906.0468907944598,CUST_3681,Referral,Small,40.0,4,2,2023,Thursday
2023-04-06,David Wilson,Gadget X,Services,2,422.55804524727154,845.1160904945431,83.96364729716304,507.06965429672584,338.04643619781723,CUST_6984,Trade Show,Small,40.0,4,2,2023,Thursday
2023-04-06,Carol Brown,Widget B,Software,1,178.19570316625703,178.19570316625703,14.372464759611159,106.91742189975422,71.27828126650282,CUST_2543,Cold Call,Small,40.0,4,2,2023,Thursday
2023-04-06,David Wilson,Widget C,Services,2,343.8879669242306,687.7759338484612,87.6736949600611,412.66556030907674,275.1103735393845,CUST_8211,Social Media,Small,40.0,4,2,2023,Thursday
2023-04-06,Eva Garcia,Gadget Y,Electronics,1,632.6102568454586,632.6102568454586,42.811381745122496,379.56615410727517,253.04410273818343,CUST_9003,Trade Show,Small,40.0,4,2,2023,Thursday
2023-04-06,Bob Smith,Widget B,Hardware,2,181.59825667365402,363.19651334730804,39.657289759985495,217.9179080083848,145.27860533892323,CUST_1677,Trade Show,Medium,40.0,4,2,2023,Thursday
2023-04-07,Alice Johnson,Widget A,Hardware,1,249.58318324543194,249.58318324543194,13.47507769237852,149.74990994725917,99.83327329817277,CUST_2416,Cold Call,Medium,40.0,4,2,2023,Friday
2023-04-07,Alice Johnson,Widget A,Electronics,4,211.2539542273068,845.0158169092272,67.83065884100782,507.0094901455363,338.0063267636909,CUST_4722,Cold Call,Small,40.0,4,2,2023,Friday
2023-04-07,Bob Smith,Widget B,Services,3,190.2454906234627,570.7364718703881,81.1027378511609,342.44188312223287,228.2945887481552,CUST_5203,Referral,Small,40.0,4,2,2023,Friday
2023-04-07,Carol Brown,Widget C,Hardware,3,320.5490594644807,961.6471783934421,58.148891587858735,576.9883070360652,384.65887135737694,CUST_3237,Cold Call,Small,40.00000000000001,4,2,2023,Friday
2023-04-07,Carol Brown,Gadget Y,Software,1,575.0577481063713,575.0577481063713,83.78469687788392,345.0346488638227,230.02309924254854,CUST_3240,Referral,Small,40.00000000000001,4,2,2023,Friday
2023-04-07,Carol Brown,Widget A,Software,1,244.89013465462708,244.89013465462708,18.164959556781895,146.93408079277623,97.95605386185085,CUST_2238,Social Media,Small,40.00000000000001,4,2,2023,Friday
2023-04-07,David Wilson,Gadget X,Software,1,410.7181042060531,410.7181042060531,37.35260045656598,246.43086252363184,164.28724168242127,CUST_8432,Trade Show,Medium,40.00000000000001,4,2,2023,Friday
2023-04-07,David Wilson,Widget C,Hardware,1,378.0234626301331,378.0234626301331,30.33184730570742,226.81407757807986,151.20938505205325,CUST_6352,Cold Call,Medium,40.0,4,2,2023,Friday
2023-04-07,David Wilson,Widget C,Services,1,310.2714593514883,310.2714593514883,30.89012248783875,186.162875610893,124.10858374059532,CUST_5432,Trade Show,Small,40.0,4,2,2023,Friday
2023-04-07,Alice Johnson,Widget A,Services,1,245.84235542729192,245.84235542729192,18.72451544520419,147.50541325637514,98.33694217091679,CUST_2258,Referral,Large,40.00000000000001,4,2,2023,Friday
2023-04-07,Alice Johnson,Widget B,Services,1,151.78303778306858,151.78303778306858,11.027093178393006,91.06982266984114,60.713215113227434,CUST_5500,Social Media,Large,40.0,4,2,2023,Friday
2023-04-08,Alice Johnson,Widget A,Hardware,1,224.22294202972878,224.22294202972878,27.03231257970555,134.53376521783727,89.68917681189151,CUST_6020,Cold Call,Small,40.0,4,2,2023,Saturday
2023-04-08,Carol Brown,Widget A,Hardware,4,243.35325117783205,973.4130047113282,115.2535887187475,584.0478028267969,389.3652018845313,CUST_7740,Cold Call,Small,40.0,4,2,2023,Saturday
2023-04-08,Bob Smith,Widget A,Electronics,3,274.48894039507763,823.4668211852329,69.22570108229597,494.08009271113974,329.38672847409316,CUST_8815,Social Media,Small,40.0,4,2,2023,Saturday
2023-04-08,David Wilson,Gadget Y,Software,1,665.917475169216,665.917475169216,38.4119150724485,399.5504851015296,266.3669900676864,CUST_1741,Referral,Medium,40.0,4,2,2023,Saturday
2023-04-09,Bob Smith,Widget C,Hardware,1,350.8534410168204,350.8534410168204,23.705612500398047,210.51206461009224,140.34137640672816,CUST_6798,Cold Call,Small,40.0,4,2,2023,Sunday
2023-04-09,David Wilson,Gadget X,Electronics,1,532.6011197035238,532.6011197035238,67.62614319359011,319.5606718221142,213.04044788140953,CUST_3519,Website,Small,40.00000000000001,4,2,2023,Sunday
2023-04-10,Carol Brown,Widget C,Software,1,351.6528012845624,351.6528012845624,40.66515994404016,210.99168077073742,140.66112051382495,CUST_9704,Referral,Medium,40.0,4,2,2023,Monday
2023-04-10,Alice Johnson,Widget B,Electronics,2,180.23117859362108,360.46235718724216,34.492988357328045,216.2774143123453,144.18494287489688,CUST_6479,Cold Call,Large,40.0,4,2,2023,Monday
2023-04-10,David Wilson,Gadget Y,Software,1,570.8385588082917,570.8385588082917,76.23605625048832,342.50313528497503,228.3354235233167,CUST_4465,Website,Medium,40.0,4,2,2023,Monday
2023-04-10,Alice Johnson,Gadget X,Software,1,416.8525079921617,416.8525079921617,35.4913494791257,250.111504795297,166.74100319686468,CUST_5125,Cold Call,Medium,40.0,4,2,2023,Monday
2023-04-10,Carol Brown,Widget A,Hardware,2,248.95015371928497,497.90030743856994,34.049630094535615,298.74018446314193,199.160122975428,CUST_9310,Social Media,Small,40.00000000000001,4,2,2023,Monday
2023-04-10,Eva Garcia,Widget A,Software,4,222.76004117305274,891.040164692211,117.82777603702016,534.6240988153265,356.41606587688443,CUST_2685,Website,Large,40.00000000000001,4,2,2023,Monday
2023-04-10,Eva Garcia,Widget A,Hardware,2,270.7739204162813,541.5478408325627,40.26219644711225,324.92870449953756,216.6191363330251,CUST_8546,Website,Medium,40.00000000000001,4,2,2023,Monday
2023-04-10,Eva Garcia,Widget C,Services,1,265.99227494002037,265.99227494002037,33.96910182418785,159.59536496401222,106.39690997600815,CUST_1885,Social Media,Small,40.0,4,2,2023,Monday
2023-04-10,David Wilson,Gadget X,Hardware,2,439.1489275025444,878.2978550050888,45.623697007983395,526.9787130030533,351.3191420020355,CUST_1204,Trade Show,Small,40.0,4,2,2023,Monday
2023-04-11,Eva Garcia,Gadget Y,Electronics,3,699.9407448308338,2099.822234492501,190.44779357333042,1259.8933406955007,839.9288937970005,CUST_8482,Trade Show,Small,40.0,4,2,2023,Tuesday
2023-04-11,Carol Brown,Widget A,Electronics,1,268.27338585253943,268.27338585253943,17.47976174714988,160.96403151152364,107.30935434101579,CUST_2525,Referral,Small,40.00000000000001,4,2,2023,Tuesday
2023-04-11,Bob Smith,Widget A,Electronics,1,247.86892677151351,247.86892677151351,29.200930384253645,148.72135606290811,99.1475707086054,CUST_9079,Referral,Small,40.0,4,2,2023,Tuesday
2023-04-11,Alice Johnson,Gadget Y,Electronics,1,636.1068361979201,636.1068361979201,70.15964166768636,381.664101718752,254.44273447916805,CUST_3994,Trade Show,Medium,40.0,4,2,2023,Tuesday
2023-04-11,Eva Garcia,Widget C,Software,2,293.093990350087,586.187980700174,48.50708491802596,351.71278842010435,234.47519228006962,CUST_3071,Social Media,Medium,40.00000000000001,4,2,2023,Tuesday
2023-04-11,Carol Brown,Widget B,Services,3,178.7249896645454,536.1749689936362,63.18492935398659,321.7049813961817,214.46998759745446,CUST_2978,Website,Large,40.0,4,2,2023,Tuesday
2023-04-11,Carol Brown,Widget B,Hardware,1,180.04527927872923,180.04527927872923,20.28152220873646,108.02716756723753,72.0181117114917,CUST_7934,Cold Call,Medium,40.0,4,2,2023,Tuesday
2023-04-11,Eva Garcia,Widget C,Services,1,328.9733148619866,328.9733148619866,20.968672931533035,197.38398891719194,131.58932594479464,CUST_7350,Website,Small,40.0,4,2,2023,Tuesday
2023-04-11,Alice Johnson,Gadget Y,Software,1,638.4527782353885,638.4527782353885,57.53480464165247,383.07166694123305,255.3811112941554,CUST_8269,Website,Medium,40.0,4,2,2023,Tuesday
2023-04-11,Eva Garcia,Widget B,Services,1,146.37677194216369,146.37677194216369,14.701131195456723,87.82606316529821,58.55070877686548,CUST_6243,Trade Show,Medium,40.0,4,2,2023,Tuesday
2023-04-11,Eva Garcia,Widget B,Hardware,2,191.3705702415853,382.7411404831706,29.31205930442872,229.64468428990236,153.09645619326827,CUST_6018,Trade Show,Large,40.0,4,2,2023,Tuesday
2023-04-11,Bob Smith,Gadget Y,Software,4,556.3101059917021,2225.2404239668085,238.22037459469146,1335.1442543800852,890.0961695867234,CUST_6426,Social Media,Small,40.0,4,2,2023,Tuesday
2023-04-12,Bob Smith,Widget C,Services,1,317.7830041494678,317.7830041494678,21.266999324308433,190.66980248968068,127.11320165978711,CUST_1098,Referral,Small,40.0,4,2,2023,Wednesday
2023-04-12,Alice Johnson,Widget A,Hardware,2,241.97885264162258,483.95770528324516,31.28360623356172,290.3746231699471,193.58308211329808,CUST_9330,Trade Show,Small,40.0,4,2,2023,Wednesday
2023-04-12,Bob Smith,Gadget Y,Electronics,3,587.6160565535675,1762.8481696607028,232.03174730365814,1057.7089017964215,705.1392678642812,CUST_2839,Cold Call,Small,40.00000000000001,4,2,2023,Wednesday
2023-04-12,Eva Garcia,Widget A,Electronics,3,253.0248858590875,759.0746575772625,110.22873758813004,455.44479454635746,303.6298630309051,CUST_1660,Website,Medium,40.00000000000001,4,2,2023,Wednesday
2023-04-12,Carol Brown,Widget B,Software,1,182.0500529795463,182.0500529795463,15.658315222832567,109.23003178772778,72.82002119181853,CUST_7276,Social Media,Small,40.0,4,2,2023,Wednesday
2023-04-12,Alice Johnson,Widget B,Hardware,3,176.4382590363836,529.3147771091508,68.14966098869212,317.5888662654905,211.7259108436603,CUST_8135,Trade Show,Small,40.0,4,2,2023,Wednesday
2023-04-12,Carol Brown,Gadget X,Services,3,473.85931563472866,1421.5779469041859,141.99901233164266,852.9467681425116,568.6311787616743,CUST_2203,Website,Small,40.0,4,2,2023,Wednesday
2023-04-12,Eva Garcia,Widget B,Hardware,2,170.5170784927463,341.0341569854926,49.54474408557514,204.62049419129553,136.41366279419705,CUST_8875,Trade Show,Small,40.00000000000001,4,2,2023,Wednesday
2023-04-12,Bob Smith,Widget C,Electronics,1,310.9015272307093,310.9015272307093,34.547095241600275,186.54091633842557,124.36061089228372,CUST_1140,Cold Call,Small,40.0,4,2,2023,Wednesday
2023-04-12,David Wilson,Gadget X,Software,1,398.5420610380348,398.5420610380348,46.7822020024532,239.12523662282086,159.4168244152139,CUST_7504,Trade Show,Small,40.0,4,2,2023,Wednesday
2023-04-12,Eva Garcia,Widget A,Electronics,1,223.88538531662368,223.88538531662368,21.16474683201976,134.3312311899742,89.55415412664948,CUST_2624,Trade Show,Medium,40.0,4,2,2023,Wednesday
2023-04-13,Carol Brown,Widget A,Electronics,2,237.23036705927075,474.4607341185415,62.29213267044083,284.67644047112486,189.78429364741663,CUST_7459,Referral,Medium,40.00000000000001,4,2,2023,Thursday
2023-04-13,Carol Brown,Gadget Y,Services,4,591.4506688964066,2365.8026755856263,265.3406764185995,1419.4816053513757,946.3210702342506,CUST_2052,Cold Call,Small,40.0,4,2,2023,Thursday
2023-04-13,Alice Johnson,Widget A,Services,1,271.2021789700231,271.2021789700231,31.50791478545884,162.72130738201386,108.48087158800925,CUST_1467,Referral,Small,40.0,4,2,2023,Thursday
2023-04-13,Alice Johnson,Widget A,Electronics,1,292.1140243974834,292.1140243974834,20.91074589786526,175.26841463849001,116.84560975899336,CUST_3920,Cold Call,Small,40.0,4,2,2023,Thursday
2023-04-13,Eva Garcia,Gadget Y,Electronics,1,516.622305470277,516.622305470277,53.90864523107992,309.97338328216614,206.64892218811082,CUST_2977,Cold Call,Medium,40.00000000000001,4,2,2023,Thursday
2023-04-13,Bob Smith,Widget B,Electronics,1,176.89216616481397,176.89216616481397,18.218344284593073,106.13529969888837,70.7568664659256,CUST_3043,Trade Show,Large,40.0,4,2,2023,Thursday
2023-04-13,David Wilson,Widget A,Electronics,4,242.63087175385567,970.5234870154227,134.09967987008255,582.3140922092535,388.20939480616914,CUST_5462,Website,Small,40.00000000000001,4,2,2023,Thursday
2023-04-13,Bob Smith,Widget C,Hardware,1,361.4324298051923,361.4324298051923,34.79824700549559,216.8594578831154,144.57297192207693,CUST_6104,Trade Show,Medium,40.0,4,2,2023,Thursday
2023-04-13,Bob Smith,Widget A,Software,1,297.79394503274744,297.79394503274744,23.323687138776425,178.67636701964847,119.11757801309898,CUST_1161,Website,Small,40.0,4,2,2023,Thursday
2023-04-13,Carol Brown,Widget B,Software,1,177.5207767374337,177.5207767374337,14.460844176189696,106.51246604246022,71.00831069497347,CUST_9946,Social Media,Small,40.0,4,2,2023,Thursday
2023-04-14,Eva Garcia,Widget B,Software,1,184.76176079958194,184.76176079958194,21.807379894641254,110.85705647974916,73.90470431983277,CUST_1740,Trade Show,Small,40.0,4,2,2023,Friday
2023-04-14,Bob Smith,Gadget X,Services,1,416.23403918627037,416.23403918627037,51.19753877271642,249.7404235117622,166.49361567450816,CUST_8604,Cold Call,Small,40.0,4,2,2023,Friday
2023-04-14,Carol Brown,Gadget Y,Electronics,1,652.504196480201,652.504196480201,56.33487170544143,391.5025178881206,261.0016785920804,CUST_7022,Referral,Small,40.0,4,2,2023,Friday
2023-04-14,Bob Smith,Widget A,Software,3,266.674393672634,800.023181017902,45.56994710679181,480.01390861074117,320.0092724071608,CUST_9592,Referral,Medium,40.0,4,2,2023,Friday
2023-04-14,Alice Johnson,Gadget Y,Software,1,518.0784451586181,518.0784451586181,50.103157333916776,310.84706709517087,207.23137806344727,CUST_3784,Social Media,Medium,40.0,4,2,2023,Friday
2023-04-14,Alice Johnson,Gadget X,Electronics,1,428.32541470254415,428.32541470254415,35.403572024214334,256.9952488215265,171.33016588101765,CUST_2117,Website,Small,40.0,4,2,2023,Friday
2023-04-14,Alice Johnson,Widget B,Hardware,5,165.3249540709598,826.624770354799,60.45496680966472,495.9748622128794,330.64990814191964,CUST_2471,Cold Call,Small,40.0,4,2,2023,Friday
2023-04-14,Eva Garcia,Gadget X,Hardware,1,450.91660747258305,450.91660747258305,38.57332692970599,270.54996448354984,180.3666429890332,CUST_2006,Social Media,Small,40.0,4,2,2023,Friday
2023-04-14,Eva Garcia,Widget A,Software,2,270.3817275375393,540.7634550750786,59.98469177217207,324.4580730450471,216.30538203003147,CUST_3175,Referral,Small,40.00000000000001,4,2,2023,Friday
2023-04-14,David Wilson,Gadget Y,Software,3,478.03570615392397,1434.107118461772,151.90548364226953,860.4642710770631,573.6428473847088,CUST_5301,Trade Show,Medium,40.0,4,2,2023,Friday
2023-04-14,Eva Garcia,Widget B,Electronics,1,188.51275342724833,188.51275342724833,17.641114564654174,113.107652056349,75.40510137089933,CUST_2545,Trade Show,Small,40.0,4,2,2023,Friday
2023-04-15,Bob Smith,Widget A,Services,1,215.93499300626343,215.93499300626343,28.585830173868548,129.56099580375806,86.37399720250536,CUST_8953,Cold Call,Large,40.0,4,2,2023,Saturday
